Hugo_Symbol	TP_2061	SC_9091	SC_9086	MO_1339	MO_1337	MO_1336	SC_9031	SC_9081	SC_9080	MO_1316	TP_2054	SC_9073	SC_9072	SC_9071	SC_9068	MO_1277	MO_1202	SC_9063	SC_9062	SC_9061	MO_1262	MO_1249	MO_1244	MO_1241	SC_9060	SC_9059	SC_9058	SC_9057	MO_1232	MO_1221	MO_1219	MO_1215	SC_9055	SC_9038	SC_9050	MO_1192	MO_1176	SC_9054	SC_9049	SC_9048	SC_9047	SC_9046	MO_1184	MO_1179	SC_9043	SC_9018	SC_9037	SC_9036	SC_9034	SC_9032	TP_2034	MO_1161	SC_9030	TP_2032	SC_9029	SC_9028	SC_9026	TP_2020	SC_9023	SC_9022	SC_9019	SC_9017	SC_9016	MO_1124	MO_1128	MO_1118	MO_1114	SC_9012	SC_9007	TP_2009	TP_2010	SC_9010	SC_9009	SC_9008	TP_2001	MO_1095	SC_9001	MO_1094	MO_1084	MO_1071	MO_1054	MO_1040	MO_1020	MO_1014	MO_1013	TP_2060	SC_9083	TP_2064	SC_9097	SC_9093	SC_9092	SC_9099	SC_9094	6115251	6115247	6115242	6115219	6115122	6115114	1115202	6115117	6115115	1115161	1115183	6115237	6115233	6115118	6115123	1115153	6115121	1115156	1115154	6115227	6115234	6115224	1115244	1115157	6115250
U2	0	0	0	0	0	0	0	0	0	0	0	107.886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.2038	0	218.019	0	33.3773	0	0	0	0	56.0737	0	0	0	0	478.271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.7404	39.0978	35.397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.0911	57.0473	0	0	0	0	0	0	0	0	9.3631	0	0	0	0	0	0.721258	0	20.9783	0	1.84591	0	0	0.863198	1.15195	0	0
U2	504.579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	164.088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339666	3.23968	0	0	0	0	0	0	0	0	0.000931425	0	0	0	0	0	0	0	0	0	0	0	0	55.447	0	0	0	0	0	0	0	0	0	0	0	0.000216909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.412	0	0	0	0	0	0	7.84E-08	6.97E-07	0	0	0	0.00144278	0	0	1.08399	0	0	0	0	3.66855	0	0	0	0	0	0.000313735	0	0
U2	0	0	0	0	0	0	0	0	14.9352	0	0	0	0	0	35.4205	0	0	0	0	0	11.6674	0	20.1434	0	0	0	0	0	0	0	0	0	26.566	0	18.6864	0	0	0	0	0	37.6987	0	0	0	0	0	0	0	0	0	0	0	0	0	16.2226	0	0	0	0	14.6295	0	0	0	12.9513	0	33.8406	0	0	0	0	0	0	0	0	0	0.00123878	0	0	0	0	4.10317	7.60262	0	0	0	0	0	34.4343	34.2031	0	0	0	0	0.594429	2.30152	0	1.31089	0	0	1.01136	0	0	0.858634	0	0.998219	2.81979	0	0	0	0	0.864958	0	1.15269	0.543204	0.601777	0.779932	0	0.803386
U2	1.21E-06	0	0	0	0	0	0	5.92E-06	0.00015465	1.88987	0	120.914	0	0	48.6652	0	20.7183	0.000230873	1.77E-05	0	0.000177687	0	0.000090715	0.00532912	6.11E-05	0.0298642	0.00271583	0	0.00120891	0.20408	0	0.0128318	0.000195931	1.69E-05	0.00021144	1.26864	0.0760936	0	0	0.000222422	0	0	0	0	0.000877048	0.0249208	0	0.00014077	0.000174638	0.00282324	0.000837673	1.19E-05	0	0	0	0	0.000499738	0	6.02E-07	0.00039232	0.0772542	0	0	0.000321646	0	0	0.000131154	0	0	0	0.00788352	28.9438	0.000137891	2.38E-05	0.00407029	60.311	0	0.00494077	0	6.63E-05	0	0	0.00679884	0	18.1105	0	0.000433794	0.00744362	7.15E-05	0.000243533	0	7.84E-05	6.44719	2.44E-06	0	8.55E-07	0.000780654	0.00067638	1.49E-06	3.57E-07	3.12E-06	0.0182464	3.12E-07	0	0.0013143	9.53E-07	0	0	0	9.74E-07	0	0	2.59E-08	2.72E-06	3.38E-07	0.00482325	0	0.00416742
U2	0.0143753	0	0	0	0	0	0	0	0	0.104366	0	0.128886	0	0	21.4749	0	12.5215	14.6947	0	0	0	0	5.13E-05	0.0820953	0	55.4193	6.55E-05	0	0	0.0834307	33.9385	0.00252463	0.080061	0.0201608	0	0.00290369	9.51E-05	0	0	0	0	0.000130684	0	0	0	0.000459627	0	0	0	0	0	0.0897466	0	0	0	0	0	9.80E-05	0	1.02E-05	0	0	0	3.90E-05	0	0	0.0106732	0	0	0	83.1657	3.95E-05	0	8.90E-06	0	60.1355	0	9.63E-05	0	6.90E-06	0	0	0	0	0	0	0	0.583959	0	0	0.000010636	0	0	8.55E-07	0	0	0.00621332	0	7.19E-07	0	0	1.61E-06	0	0	0.00283452	7.62E-07	0	9.78E-07	0	1.26E-06	0	0	0	0	0	1.56E-06	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000539672	4.96E-05	0	0	0	0	0	0	0	0	1.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.46	2.00E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71E-08	0	0	0	0	7.04E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76E-05	0	0	0	0	0	0	0	0	0	0.000539672	4.96E-05	0	0	0	0	0	0	0	0	1.27E-05	0	0	0	0	0	0	0	0	0	0	0	107.849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011048	0	0	0	0	109.642	0	0	0	0	6.92988	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136414	0.00067638	0	0	0	0	0	1.01668	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	61.0057	0	0	43.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.8806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70381	0	0	0	0	0.0082322	0	0	0	7.88E-07	0	0	0	0.734442	0	0	0	0.542597
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148461	0	0.0061793	0.027639	0	0	0	0	8.24E-06	0	0	0	67.0131	0.0210062	0	0	0	0	0	0	0	0	0.00702834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000242208	0	37.6027	0	0	0	0	0.000368526	0	0	0	0	0	0	19.084	0	0	0	0	0	0	0	0	0	0	0	5.04E-08	0	0	0	0	0.00835889	1.97E-06	0	0.000113727	0	0	0	0	0	0	0	0	0	0	0.000368662	0	0
U2	0	0	0	0	0	0	0	0.00300485	2.38E-05	47.0715	0	0.0364584	0	0	11.4699	0	0	7.57E-05	0	0	0.00164604	0	0.00258843	0.000636847	0.0153692	0.131236	0	0	0.0188838	0.000102339	0	0.00297361	0	0	0.00338328	0.110297	0.0232375	0	0	0	0	0	0	0	0.000988303	0.0080331	0	0	0	0	0.00971866	0	0	0	0	0	0	0	0	0	0	0	0	7.93E-05	0	0	0	0	0	0	0.00153666	0.00396149	0.872104	0	0.0021079	55.1413	0	0.00170001	0	0	0	0	0.000501541	0	0.0129846	0	0	0.000700778	0	0.000257205	0	0	0.00225995	0.00180633	0	0.000237712	0.000310199	4.04E-07	0	0	0.00148447	3.10569	0.00384164	0	0.000573239	0.000389138	0.00031184	0	0	4.56E-05	0	0	0.00519754	0	0.00641048	0.00909686	0	0.00247385
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.2814	0	0	0	0.0145111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.2021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.578956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125699	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	60.4505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327586	0	0	0	0	0	0	0	0	0	0.0005686	0.00494794	0	0	0	0	0	0	0	0	2.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00E-06	0	0	0	0	0	0	2.00E-06	0	0	0	6.51408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71E-08	4.04E-07	0	0	0	7.04E-07	0	0	3.12E-08	0.000418911	0	0	0	0	0	0	0	0	0	2.03E-08	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	60.4505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327586	0	0	0	0	0	0	0	0	0	0.0005686	0.00146449	0	0	0	0	0	0	0	0	2.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00E-06	0	0	0	0	0	0	2.00E-06	0	0	0	6.51408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71E-08	4.04E-07	0	0	0	7.04E-07	0	0	3.12E-08	0.000206682	0	0	0	0	0	0	0	0	0	2.03E-08	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.0809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.3773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.933036	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86E-08	0	0	0	43.2553
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.8507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.77E-07	0	0	26.1441	0	0	0	0	0	0	0	0	0	0	0.00982308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000622806	0	0	0	1.59E-06	0	0	0	9.87E-05	0	0	0	3.95E-09
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64357	0	0	0	0
U2	0	0	0	0	0	0	0	0	2.38E-05	0.000300932	0	0.00237393	0	0	6.30845	0	0	0	0	0	0.000721194	0	0.00113634	2.65E-05	0.00304039	0.00378571	0	0	0.00209324	0.000102339	0	0.000417197	0	0	0	6.35E-05	0.000174256	0	0	0	0	0	0	0	3.66E-05	0	0	0	0	0	0.00161304	0	0	0	0	0	0	0	0	0	0	0	0	7.93E-05	0	0	0	0	0	0	7.81E-05	0.000543095	0	0	0.00020465	0	0	0.000331401	0	0	0	0	0.000215768	0	0.00752841	0	0	0.000628565	0	0.000257205	0	0	0	0	0	0	0	0	0	0	0	0.00553264	0	0	0.000159236	6.46E-09	0	0	0	0	0	0	0	0.000117523	0.000266813	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3836	0	0	0	0	2.04448	0	0	0	0.0106775	1.13929	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0.000083017	0	0.00263808	0	0	1.72049	0	0	4.18E-05	0	0	0	0	0	0	9.55E-05	0.000128946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164511	0	0	0	0	0.000451011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000215084	1.20107	0.000038138	0.000257858	0	0	0	0	8.76E-05	4.63E-08	0	0	0	0	0	0	0	0	0	0	0	0.000450588	0.00146616	0	0
U2	0	0	0	0	0	0	0	0	0	0.000743368	0	0.0626317	0	0	1.72049	0	0	0.000125713	0	0	0	0	0	3.32E-05	0.000931048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166617	0	0	0	0	0.000331601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53E-05	0	0	0	0.000575351	0	0	0	0	2.59E-07	0	0	0	0	0	0	0	0	0.000686364	0	0	7.41E-05	0	0	0	0	0	0.00125541	0	0	0.00481889	0	0	0	0	0.000083449	2.27E-05	0	0	6.46E-09	0	0	0	0.279226	0	0	0.00116301	0	0.000929976	0.0027318	0	0
U2	0	0	0	0	0	0	0	3.81E-06	1.79E-07	0.000019169	0	0.00045747	0	0	1.78958	0	0	7.00E-06	0	0	0	0	3.44E-06	3.82E-07	2.46E-05	0.000098831	0	0	2.01E-05	0	0	6.61E-06	0	0	0.000179451	0	0	0	0	0	0	0	0	0	7.18E-05	0	0	0	0	3.64E-06	5.52E-06	2.00E-06	0	0	0	0	0	0	0	0	0.0629336	0	0	0	0	0	1.11E-07	0	0	0	8.29E-06	1.88E-06	2.38E-05	0	0.00145588	0	0	0	0	0	0	0	0	0	3.05E-06	0	0	4.29E-06	0	0	0	0	0	7.53E-07	0	8.22E-08	2.08E-07	0	0	2.46E-08	3.57E-07	4.47E-08	1.11E-08	0	8.37E-08	1.12E-08	0	0	0	4.14E-09	0	0	5.09E-07	0	7.09E-07	5.96E-07	0	2.45E-07
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00750474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.718682	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.648204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42E-08	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	6.22E-06	0	0.000252618	0	0.00663052	0	0	0	0	0	8.05E-05	0	0	0	0	0	3.69E-05	0.000254969	0.000196466	0	0	3.20E-05	0	0	0	0	0	0.000221233	0.100632	0.00653619	0	0	0	0	0	0	0	0	0.0047939	0	0	0	0	0	0.000012403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064915	0.000126591	3.14E-05	0	0.00770129	0	0	0.000196171	0	0	0	0	0	0	0.00094628	0	0	0	0	0	0	0	0	0.00135359	0	0.000226981	0.00053555	0	0	0	0	0.00135207	1.48E-08	0	0.00011614	1.68E-05	0	0	0	7.50E-06	0	0	0	0	0	7.12E-05	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102049	0.00253989	0	0	0	0	0	0	0	0	0.000599341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114461	0	0	0	0	0	0	0	0	0	0	0.000352936	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000219757	0	0	0	0	0	0	0	4.60E-10	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53E-06	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53E-09	0	0	0	0	0	0	0	0	0	0	0	0
U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49E-11	0	0	0	0	0	0	0	0
U3	0.00156208	0	0	0	0	0	0	0	0	0	0	0	0	0	577.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000197643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00375498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3822	0	0	0	0	0	30042.5	0	0	0.000889006	0	0	0	0	0	0	7.07E-06
U3	227.267	174.372	103.625	73.2343	0	513.096	99.8343	415.449	19.9897	62.9646	248.928	153.076	0	0	77.5488	0	0	51.3528	175.314	42.6541	32.9119	0	340.358	11.3512	27.3729	73.8295	57.8085	17.7487	23.0039	58.6522	86.4096	33.2063	0	0	24.8392	78.7786	150.979	105.031	186.239	40.5239	495.777	26.3777	101.396	0	50.4741	93.6424	95.1079	0	161.989	57.019	87.9405	81.5116	44.0777	52.1475	42.226	43.1339	196.746	333.143	195.056	0	0	33.8642	318.195	0	38.1291	66.4448	208.235	252.966	0	0	0	59.5938	119.014	362.127	52.4345	1895.23	59.1899	71.5342	57.2128	40.7813	37.0808	56.5143	61.8057	39.3323	108.368	312.496	472.554	0	0	0	125.365	63.5396	443.673	2.84409	5.50966	7.65339	3.14486	2.57777	5.07455	16.7294	2.97099	14.0436	4.16944	3.11281	2.95833	5.95611	1.2201	11.7647	1.19233	21.7782	1.01874	3.06064	3.42926	3.23555	3.57162	1.87781	0	3.82564
U3	47.9537	138.304	343.481	0	0	106.381	165.992	0	33.4088	0	203.88	783.054	495.47	347.699	312.81	58.8652	155.724	46.0007	123.746	0	28.2926	0	81.3777	62.2319	42.4018	112.542	29.5373	81.1092	71.4643	102.434	70.9539	106.153	144.18	44.2368	436.448	400.875	49.0095	401.677	125.672	67.5476	155.607	41.8224	214.964	0	81.3366	0	0	299.369	90.5343	43.3371	70.1161	31.742	215.002	0	33.2335	70.7881	0	0	35.0222	288.063	0	0	74.0726	190.97	0	140.979	41.3052	0	138.727	0	0	92.7135	300.821	188.833	253.659	187.73	94.8036	235.698	0	64.0859	39.4711	41.4781	0	0	47.71	0	368.464	74.9527	0	620.475	0	511.574	0	2.92535	0	6.2819	6.49808	0	2.39246	0	4.14815	1.5201	5.86366	12.803	0	4.74571	1.67532	3.26001	0	7.91743	10.909	6.19621	3.73214	3.5274	6.77206	1.30283	10.4729	5.21153
U3	0	37.6758	0	87.8294	3417.48	0	0	0	0	127.251	0	349.389	37.7213	495.258	0	53.2962	123.656	278.909	0	0	693.67	0	0	16.8877	0	0	0	0	0	0	0	0	42.62	0	0	0	0	27.678	27.8231	0	0	0	13.4418	0	0	0	0	43.035	0	0	0	16.6669	0	0	0	0	0	449.266	34.4269	31.8363	29.8478	27.3807	0	0	263.993	0	0	0	34.7484	0	16.64	0	0	273.368	0	0	0	0	0	0	0	0	0	0	0	45.7139	0	146.228	36.235	0	101.549	71.183	31.0154	0.617693	0.79732	2.8759	0	30.8042	51.8241	1.04812	0	5.56438	136.055	0	0.517637	0	0	1.52533	2.09021	0	0	2.67572	0	2.81976	0	4.86926	0	1.66784
U3	0	0	37.9561	0	187.24	789.46	72.0183	208.771	0	23.3262	134.449	102.959	101.041	0	0	0	0	11.2586	0	0	33.6708	13.6633	0	14.8449	0	0	0	0	34.76	0	0	0	51.3571	0	126.761	108.31	347.438	25.0549	24.0487	27.9245	0	58.312	36.3709	0	581.031	42.3262	0	176.391	37.0186	0	0	15.3312	0	19.305	47.3056	0	357.965	54.7129	0	56.0484	0	0	23.0955	12.5574	0	16.4375	77.0939	13.0556	253.289	0	13.9603	29.8085	52.8221	110.71	364.334	117.313	0	0	115.602	61.785	11.9494	163.53	0	10.5533	0	0	227.152	66.8672	0	0	0	20.8539	0	1.7499	7.5275	0	3.85784	0	0	1.49062	0	0.871505	0	0	0	0	0	0	0	0	2.55043	2.53271	0.565879	1.59982	1.182	3.82412	0.824806	0
