geneID	Symbol	MSK-PCa8_ORG	MSK-PCa9_ORG	MSK-PCa10_ORG	MSK-PCa11_ORG	MSK-PCa12_ORG	MSK-PCa13_ORG	MSK-PCa14_ORG	MSK-PCa15_ORG	MSK-PCa16_ORG	MSK-PCa17_ORG	MSK-PCa18_ORG	MSK-PCa19_ORG	MSK-PCa20_ORG	MSK-PCa22_ORG	MSK-PCa24_ORG
ENSG00000254184.3		2.03	0.73	1.34	7.15	0.91	3.17	1.56	1.05	1.13	1.49	11.51	4.17	1.15	1	1.2
ENSG00000254199.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254210.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254214.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254223.1		0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0
ENSG00000254262.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254269.1		0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0
ENSG00000254276.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01
ENSG00000254284.1		0.34	0	0	0	0	0.54	0	0	0	0.16	0	0	0	0	0.33
ENSG00000254286.1		0.33	0.4	0	2.26	1.08	2.19	1.66	0.59	0.32	13.71	0.84	0.36	0.23	0.14	0
ENSG00000254318.1		0	0.12	0	0.18	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254353.1		0	0	3.88	0	0	2.1	0.23	5.03	0	0.94	0	0	0	0.89	4.26
ENSG00000254374.2		0	9.95	0	0	0	0	0	0.03	9.7	0	0	0	0	0	0.03
ENSG00000254414.1		0.13	0.03	0.1	0	0	0.38	0.14	0.13	0	0.15	0	0	0	0.07	0
ENSG00000254608.1		0	0	0	0	0	0.05	0	0	0	0.03	0	0	0	0	0
ENSG00000254640.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254667.1		0	0	0	0	0.17	0.05	0	0	0	0	0	0	0	0	0
ENSG00000254696.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254761.1		0	0	0	0.08	2.79	0.19	0	0.1	0	0	0	0	0	0	0
ENSG00000254774.1		0	0	0	0.1	0	0	0	0	0	0.21	0	0	0	0	0
ENSG00000254782.1		0	0	0.48	0.95	0.54	0	0.11	0	0	0.12	0	0	0	0	0
ENSG00000254845.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254886.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254962.1		0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0
ENSG00000254967.2		0.09	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254977.1		0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0
ENSG00000254982.1		0	0.04	0.16	0.57	0	0.08	0.29	1.03	0.06	0.18	0	0.12	0.05	0.62	0
ENSG00000255069.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255080.1		0	0.05	0	0	0.41	0	0	2.36	0	0	0	0	0	0	0
ENSG00000255090.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255098.1		0	0.1	0	0.3	0.16	0.35	1.02	0.5	0.47	0.11	0.13	0.23	0	0	0
ENSG00000255103.1		5.74	12.64	4.02	5.13	4.39	2.67	4.1	2.48	3.84	0.91	6.14	0.35	0.27	0.75	2.3
ENSG00000255124.1		0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0
ENSG00000255125.1		0	0.09	0.16	0.38	0	0.17	0.09	0.47	0	0	0	0.11	0.1	0	0.2
ENSG00000255168.1		1.7	0.1	1.78	0.97	0.81	0.87	0.7	0.79	0	0.88	0.83	0.1	0.05	1.88	2.68
ENSG00000255194.2		0	0	0	0.06	0	0	0.12	0	0	0	0	0	0	0.48	0
ENSG00000255208.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255242.1		15.08	7.38	3.36	10.87	9.08	6.36	9.98	0.23	0	10.99	6.45	8.11	3.31	4.64	2.82
ENSG00000255257.1		0.3	0.14	0	0	0	0.11	0	0	0	0	0	0	0	0	0
ENSG00000255318.1		2.86	3.32	0	0.93	0.36	0.39	0.61	0.1	0.46	1.45	0.32	0.68	1.97	5.8	0
ENSG00000255322.1		0.24	0.01	0.24	0.44	0.23	0	0.14	0.5	0.11	0.1	0.33	0.58	0.1	0	0
ENSG00000255354.1		0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255414.1		0	0	0	0	0	0.02	0	0.03	0	0	0	0	0	0	0
ENSG00000255436.2		1.25	3.72	4.6	1.55	1.52	1.49	4.21	1.96	8.92	0.89	5.02	7.16	2.12	3.03	5.67
ENSG00000255465.3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255509.2		0	0.01	0	0.04	0.78	0	0.02	4.54	0	0	0	0	0	0	0.04
ENSG00000255518.1		0	0	0	0.07	0	0.12	0	0	0	0	0	0	0	0	0
ENSG00000255546.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255591.1		0	0	0	0	0	0	0	0	0	0	0	45.95	6.42	0	0
ENSG00000255594.1		0	1.28	0	0.56	0	0.15	1.08	0	0	0	13.82	4.51	0.32	0	0
ENSG00000255637.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255651.2		0.3	0.12	0.21	0.13	0	0.23	0.24	0	0.4	0	0.34	0	0.12	0	0
ENSG00000255674.1		0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.15	0
ENSG00000255681.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255701.1		0	0.02	0	0	0	0	0.05	0	0	0	0	0	0	0	0
ENSG00000255729.1		5.65	1.38	4.06	4.6	3.15	8.42	6.87	4.67	0.6	2.64	0.16	0	0.22	1.46	3.01
ENSG00000255735.1		1.74	7.92	0	0.23	0	0.82	0	0.15	0.3	0.11	0.02	0.09	0.15	0	0
ENSG00000255740.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255743.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255748.1		0.34	0.29	1.37	1.13	0.11	0.24	0.86	0.36	0.08	0.08	0.19	1	0.72	0.38	1.51
ENSG00000255752.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255778.1		0	0	0.37	0	0	0	0	0	0.08	0	0	0	0	0	0
ENSG00000255782.1		0.7	10.44	1.02	2.89	2.08	0.34	2.62	1.74	8.65	0.66	9.06	0.21	0.09	2.54	2.04
ENSG00000255798.1		0	0.03	0	0	0	0	0.22	0	0	0	0	0	0.05	0	0
ENSG00000255800.1		0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0
ENSG00000255813.1		0.17	0	1.02	0	0	3.53	3.23	1.03	0	0	0.68	0	0.24	57.66	13.2
ENSG00000255824.1		0.61	6.72	0	0	0.45	0	0.91	0.49	0.23	0.09	3.21	3.13	4.99	0	0.83
ENSG00000255831.1		8.47	4.76	16.76	2.97	3.04	4.11	7.72	9	4.9	1.06	4.18	28.64	12.83	5.52	8.02
ENSG00000255840.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255854.1		0.03	0.01	0	0.01	0.04	0.02	0.04	0.07	0.02	0	0.05	0.02	0.07	0.02	0
ENSG00000255864.1		0	0	0.41	0.05	0	0	0	0	0.61	0	0	0.17	0	0	0
ENSG00000255902.1		0	0	0	0	0	2.27	0	0	0	0	0	0	0	0	0
ENSG00000255905.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0
ENSG00000255915.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255927.1		0	5.98	0	0.23	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255940.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255963.1		0.03	0.01	0	0.01	0.04	0.02	0.04	0.07	0.02	0	0.05	0.02	0.07	0.02	0
ENSG00000255989.1		0.68	0.1	0.53	0.28	0.51	0.72	0.66	1.32	0.77	0.4	0.26	0.06	0.24	0.5	0.39
ENSG00000255990.1		0	0	0	0.27	0	2.32	2.55	5.02	0	0	0	53.07	30.8	0	0
ENSG00000255994.1		0.48	0.26	0.43	0.2	0.1	0	0.5	0	0	0	0	0.16	0	0	0
ENSG00000256005.1		5.42	0	1.6	1.11	6.52	4.72	0	0.95	0	0.61	0	0	0	0	0
ENSG00000256014.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256018.1		0.2	0	0.14	0.09	0.13	0	0	0	0.04	0	0.12	1.09	0	0	0
ENSG00000256049.2		0.03	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256066.1		0.44	0	0.08	0	0	0.82	0	0	0	0	1.56	0.68	0.66	2.02	0
ENSG00000256097.1		0.37	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0
ENSG00000256121.1		0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0
ENSG00000256122.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256142.1		0	0.05	0	0	0	0	0	0.24	0	0	0.84	4.93	5.78	0.16	0
ENSG00000256143.1		0.65	0.2	1.96	0.8	0.62	0.3	3.24	1.42	0.22	0.89	0.87	0.14	0.13	0.28	1.51
ENSG00000256164.1		0	0	0	0	0	0	0	0	0	0.07	0.36	0	0.2	0	0
ENSG00000256178.1		0	3.94	0.03	2.44	4.11	5.47	3.46	3.86	0.29	0	4.57	0.86	7.07	6.93	2.21
ENSG00000256182.1		0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0
ENSG00000256186.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256212.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256225.1		0	0	0	0	0	0	0	0	0	0	0	4.3	3.27	0	0
ENSG00000256239.1		0.02	0.01	0.01	0	0.02	0.02	0.02	0.01	0.04	0	0.03	0.01	0	0	0.01
ENSG00000256240.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256248.1		0	0	1.21	0	0	0	0	1.68	0	0	0	0.64	0	0	0
ENSG00000256261.1		1.92	0	1.55	0	0.39	0.16	0	0.08	0.71	0	0	1.53	0.98	1.34	0
ENSG00000256276.1		0	0	0	0	0.3	0	0	0	0	0.13	0	0.07	0	0	0
ENSG00000256295.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256301.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256305.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256309.1		0	0.29	0	0.05	0	0	0.81	1.19	0	0.02	0	1.86	1.48	0	0
ENSG00000256316.1		0	0.06	0	0	0	0	0	0	0.04	0	0	0.1	0.09	0	0
ENSG00000256323.1		0	0	0	1.85	0	0	1.04	0	0	2.32	0	0	0	0	0
ENSG00000256342.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256352.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256354.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256360.1		0	0.14	0.77	0.12	0	0.21	0.11	0	0.54	0	0.32	0.41	0.12	0.42	0
ENSG00000256373.1		0	0	0	0	0	0	0.07	0	0	0	0.1	0	0.08	0	0
ENSG00000256383.1		0.75	1.49	2.73	1.13	0.56	0.96	2.47	2.64	3.27	0.16	0.82	0.44	0.14	0.92	4.23
ENSG00000256386.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256390.1		0	0	1.14	0.05	0	0	0.46	0.84	0	0.24	0	0	0.6	0	0
ENSG00000256391.1		0.08	0	0	0	0	0	0	0.03	0	0	0	0	0.01	0	0
ENSG00000256404.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256425.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256439.1		0	0.07	0.3	0	0	0	0	0	0.06	0	0.13	0.38	0	0	0
ENSG00000256466.1		0	0	0	0	0	0	0	0	0.93	0	0	0	0	0	0.72
ENSG00000256492.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256498.1		0	0	0	0	0.47	0	0	0	0	0	0	0	0	0	0.26
ENSG00000256515.3		0	0	0	0	0	0.04	0	0	0	0	0	0.04	0	0	0
ENSG00000256527.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256528.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256530.1		0.15	0.04	0.15	0.15	0.15	0.19	0.56	0.06	0.02	0.09	0	0.06	0	0.04	0
ENSG00000256545.1		0.4	105.52	0.5	1.81	0.39	0	1.6	0.64	30.11	6.4	12.1	53.55	42.13	95.87	0.36
ENSG00000256579.1		0	0.1	0	0	0	0	0.37	0	1.22	0.14	0.18	0.3	0	0	0
ENSG00000256586.1		0.94	0	4.18	2.14	6.26	2.65	1.08	4.21	0	6.5	0	0	2.62	0.02	0
ENSG00000256599.1		0	0	0	0	0	0	0	0	0	0	0	19.85	6.49	0	0
ENSG00000256604.1		0.16	0.09	1.53	0.21	0	0.06	1.36	0.7	0.09	0.18	0	0.3	0.54	0	2.61
ENSG00000256629.1		0.3	0.07	0	0.04	0.13	0.14	0.12	0	0.1	0	0.17	0.05	0.04	0.73	0
ENSG00000256655.1		0	0.01	0.09	0.02	0	0.03	0	0	0.03	0.06	0.05	0.05	0.04	0	0
ENSG00000256692.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256715.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256725.1		0	0	20.51	0	0	4.14	0	0	5.99	5.64	0	0	0	0	25.71
ENSG00000256731.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256761.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256763.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256786.1		0	0.03	0	0	1.15	0.43	0	1.73	0.4	0.05	0.4	0.84	0.22	0.6	1.24
ENSG00000256790.1		0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0
ENSG00000256815.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256818.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256822.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256845.1		0	0	0	0.01	0	0	0	0	0.03	0	0	0.02	0	0.03	0
ENSG00000256873.1		0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256874.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256878.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256882.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256885.1		0.75	1.24	1.35	1.31	0.16	2.76	2.85	0.8	2.01	0.39	1	1.17	0.43	0.56	0.33
ENSG00000256889.1		0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0
ENSG00000256905.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256927.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256929.1		0	0	0	0	0	0	0	0	1.22	0	0	0	0	0	0
ENSG00000256953.1		0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0
ENSG00000256989.1		0	0	0.14	0	0	0	0	0	0	0	0.07	3.51	0.89	0.7	0
ENSG00000257010.1		0.44	0	0.08	0.47	0	0	1.02	0	19.23	0	1.56	0.68	0.66	2.02	0
ENSG00000257019.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257026.1		0.85	0	0.14	0	0	0	0	0	0	0	0	6.36	3.8	0	0
ENSG00000257028.1		1.98	0.83	1.04	0.54	2.12	0	0.84	2.07	1.1	1.36	1.48	0	0.05	2.69	0
ENSG00000257033.1		0	0.29	0	0.11	0.72	0	1.42	0	1.61	0	0.11	0	0.35	0	0
ENSG00000257034.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257040.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257061.1		0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.17
ENSG00000257073.1		0	0	0	0	0	9.75	0	0.71	0	11.32	0	17.66	7.49	0	0
ENSG00000257088.2		0.04	0.02	0	0	0.16	0	0	0	0.07	0	0	0	0	0.06	0
ENSG00000257110.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257227.3		0	2.63	5.16	0	0	0.17	0	0	17.77	0	0	0.15	1.28	0	4.51
ENSG00000257357.1		0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257482.3		0	0	0.04	1.19	0	0	0.02	0.61	0	0	0.02	0.05	0	0	0
ENSG00000257499.2		0.23	0.01	0.64	0.51	0.22	0	2.2	0.25	0	0	0.21	0.21	0.05	0	0.86
ENSG00000257573.2		1.18	0.1	0.2	0.71	0.63	0.15	0.84	0.37	0.28	0	0.26	0.05	0.06	1.43	0
ENSG00000257583.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257608.1		0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257742.1		1.49	0.73	2.24	2.39	0.36	2.99	1.16	2.8	0.88	0.52	2.59	2.76	0.92	2.32	1.02
ENSG00000257749.2		0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0
ENSG00000257794.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257868.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257877.1		0.15	0.08	0.1	0.06	0	0	0	0	0.07	0.2	0.35	0	0	0	0.4
ENSG00000257886.1		0	0	0	0	0	0	0	0.51	0.62	0	0	0	0	0	0
ENSG00000257899.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257931.2		3.16	0.45	0	0	0	0	1.73	0.18	0.25	0.06	0	1.3	0	0.36	0
ENSG00000257933.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257977.1		3.09	0	3.46	3.84	0.38	0	5	0.44	0	0.43	1.87	0	0	9.74	3.52
ENSG00000257990.3		0	0.02	0	0	0	0	0	0	0.01	0	0	0.03	0.01	0	0
ENSG00000258040.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258093.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258188.1		0.29	0.01	0	0.06	0.09	0	0.06	0	0.03	0	0.17	0	0.06	0	0
ENSG00000258198.3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258247.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258252.1		0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0
ENSG00000258276.1		0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0
ENSG00000258363.2		0	0	0	0	0	0.03	0	0	0	0	0	0.04	0	0	0
ENSG00000258389.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258395.1		0	0.02	0.2	0	0	0	0.07	0	0	0	0	0	0	0	0.13
ENSG00000258403.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258434.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258442.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258475.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258486.2		239.96	85.01	163.9	88.49	162.17	33.27	30.73	94.14	33.77	119.21	436.17	303.45	182.4	165.22	240.7
ENSG00000258514.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258582.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258612.1		0	0	0	0	0.16	0	0.29	0	0	0.44	0.14	0	0.1	0	0
ENSG00000258617.1		0	0	0	0	0	0	0.02	0.06	0	0	0	0	0	0	0
ENSG00000258652.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
ENSG00000258664.1		6.9	11.14	13.23	12.35	11.84	9.09	9.49	16.34	7.47	5.21	13.28	0	1.2	16.88	12.47
ENSG00000258697.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258714.2		0	0	0	0	0	0	0.7	0	0	1.92	1.34	1.84	0.1	3.74	23.2
ENSG00000258755.3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258786.1		0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.06	0
ENSG00000258809.1		0	0	0.1	0	0	0	0	0	0	0	0	0	0	0.17	0.13
ENSG00000258821.1		2.22	0.51	0.17	0.52	1.31	1.11	2.83	1.05	0.05	0.23	0.14	0	0	0	0.91
ENSG00000258825.1		0	0.07	0.37	0.5	0	0	0	0	0.19	0.33	0	0	0	0	0
ENSG00000258838.1		0.74	2.45	0.6	2.07	3.17	0.53	1.01	1.46	1.34	0.81	1.25	0.05	0.03	4.01	0.52
ENSG00000258879.1		0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0
ENSG00000258882.1		0.15	0	0.1	0.06	0	0	0.12	0.16	0	0	0	0	0	0	0
ENSG00000258911.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258929.2		0.77	1.9	0.39	1.34	3.74	0.49	0.25	2.18	0.01	0.75	2.22	0.86	0.43	0.17	0.13
ENSG00000258941.2		0	0	0.48	0	0	3.29	0	0	0	0.99	2.95	0	0	0.45	0.75
ENSG00000258946.1		0	0.16	0	0.03	0.09	0.1	0.33	0.13	0.02	0.53	0	0.47	0.06	0.36	0
ENSG00000258999.1		0.42	0.17	0.38	0.47	1.92	0.1	0.72	0.45	0.23	0.31	0.96	0.07	0.06	1.26	0
ENSG00000259034.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259063.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259114.1		0.07	0.06	0.04	0.03	0.07	0.03	0.03	0.04	0	0.1	0	0	0	0.19	0.02
ENSG00000259128.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259139.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259145.2		0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0
ENSG00000259159.1		0	0	0	0.04	0	0	0.01	0	0	0	0	0	0	0	0
ENSG00000259174.1		0	0.05	0	0.14	0	0.16	0.04	0	0	0	0	0.2	0.24	0	0
ENSG00000259176.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0
ENSG00000259184.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259206.1		0.31	2.26	0.66	2.26	2.03	0.96	1.9	1	3.04	0.73	0.96	1.28	0.56	0.52	1.12
ENSG00000259233.1		0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259243.1		0.01	0	0	0	0	0	0.09	0	0.01	0	0.18	0.16	0	0.03	0.01
ENSG00000259264.1		0.7	9.8	6.6	5.44	1.98	0.04	0.02	49.6	0.33	0.15	0	0.03	0	0	3.73
ENSG00000259279.1		3.05	0	0	1.21	1.47	4.27	0.28	0	0.05	0	0	0.43	0	0	0
ENSG00000259310.1		0.31	2.26	0.66	2.26	2.03	0.96	1.9	1	3.04	0.73	0.96	1.28	0.56	0.52	1.12
ENSG00000259323.1		18.09	30.55	20.85	76.1	38.51	41.81	39.76	41.21	8.45	2.28	0	12.41	10.14	12.79	0.28
ENSG00000259325.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259328.1		9.7	12.15	10.91	19.04	15.77	22.91	48.27	32.31	0.69	8.79	12.58	1.85	3.39	5.53	8.62
ENSG00000259344.1		0	0.01	0.21	5.84	0	0	9.48	0	0.87	0	0.13	0	0.74	0	0
ENSG00000259348.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0
ENSG00000259372.1		0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259387.2		0	0.05	0	0	0	0	0.02	0	0.03	0	0	0	0	0	0
ENSG00000259400.1		0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259401.1		0.19	0.07	0	0.06	0.06	0.08	0.26	0.11	0.07	0	0.22	0.05	0.08	0.73	0.06
ENSG00000259450.1		0.07	0.05	0	0	0	0	0	0	0.01	0	0.12	0.15	0.06	0.03	0
ENSG00000259455.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259472.1		4.4	27.81	5.06	20.55	14.54	13.86	23.69	10.11	12.95	2.45	3.9	1.09	3.38	8.42	7.32
ENSG00000259480.1		0	0.33	0.28	0.67	0	0	9.92	0	0.04	0	0.67	0	0	0.47	0
ENSG00000259501.1		0	0	0	0	0	0	0	0.12	0	0.05	0	0	0	0	0
ENSG00000259524.1		0	0	0	0	0	0	0	0	0.23	0	0	0	0	0	0
ENSG00000259549.1		0	0	0	0	0	0.44	0	0	0.03	0	0.42	0.12	0	0	0
ENSG00000259567.1		0	0	0	0	0	0	0	0.26	0	0	0	0	0	0	0
ENSG00000259596.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259606.2		2.36	0.01	0.73	1.8	0	0.27	0.25	0.91	0.11	0.48	0	0.3	0	0.09	0.26
ENSG00000259613.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259634.1		0	0	0	0.36	0.45	0.65	0	0.98	1.08	0	0.1	0.69	1.44	0	0
ENSG00000259640.1		0	0.02	0.4	0.25	0.13	0	0	0.63	0.38	0.1	0.25	0.26	0.25	0.52	0.36
ENSG00000259641.1		0	0.02	0.22	0.11	0	0.58	0.15	0	0	0.99	0.28	0.16	0.1	0	0.21
ENSG00000259689.1		0	0	0	0.03	0.05	0.02	0	0.18	0	0	0.02	0	0	0	0
ENSG00000259703.1		0	0	0.03	0	0	0.03	0.04	0	0.01	0.02	0	0.29	0	0	0.13
ENSG00000259714.1		0.26	0	1.95	0.33	0.17	0	0.1	0	0	0	0	0	0	0	1.67
ENSG00000259716.1		0	0	0.06	0	0.3	0.26	0	0	0	0	0	5.69	5.89	0	0.48
ENSG00000259745.1		0	0	0	0.07	0	0	0	0	0	0	0.02	0	0.04	0	0
ENSG00000259747.1		0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0
ENSG00000259752.1		0	0	0	0.06	0.09	0.19	0.05	0	0	0.06	0.08	0	0	0	0
ENSG00000259758.1		8.85	5.05	9.76	11.47	13.51	12.75	7.54	14.42	7.4	8.02	9.49	11.48	4.28	12.33	10.15
ENSG00000259785.1		0.03	0	0	0.02	0	0	0	0.07	0.03	0.01	0	0	0	0	0
ENSG00000259796.1		1.1	0	0.3	0.44	0	0.08	0.16	0.78	0.03	0	0	0.22	0.12	0	0.24
ENSG00000259799.1		0	0.09	0.1	0.06	0	0.11	0.12	0.2	0	0.13	0	0.52	0.06	0	0.53
ENSG00000259806.2		2.34	1.51	1.21	4.71	2.56	2.23	3.48	1.25	1.59	2.04	3.66	1	2.09	14.69	2.19
ENSG00000259839.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259859.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259886.1		0.27	0.07	0.11	0.76	0.78	0.08	0.17	0	0.06	0	0.03	0.27	0.01	0	0.14
