Hugo_Symbol	01CO001	01CO005	01CO006	01CO008	01CO013	01CO014	01CO015	01CO019	01CO022	05CO002	05CO003	05CO005	05CO006	05CO011	05CO014	05CO015	05CO020	05CO026	05CO028	05CO029	05CO032	05CO033	05CO034	05CO035	05CO037	05CO039	05CO041	05CO044	05CO045	05CO047	05CO048	05CO049	05CO050	05CO053	05CO054	05CO055	06CO001	06CO002	09CO005	09CO006	09CO008	09CO011	09CO013	09CO014	09CO015	09CO018	09CO019	09CO022	11CO005	11CO007	11CO008	11CO010	11CO018	11CO019	11CO020	11CO021	11CO022	11CO027	11CO030	11CO031	11CO032	11CO033	11CO036	11CO037	11CO039	11CO042	11CO043	11CO044	11CO045	11CO047	11CO048	11CO051	11CO052	11CO053	11CO054	11CO057	11CO058	11CO059	11CO060	11CO061	11CO062	11CO070	11CO072	11CO077	11CO079	14CO002	14CO003	14CO005	15CO001	15CO002	16CO002	16CO003	16CO006	16CO011	16CO012	20CO001	20CO003	20CO004	20CO007	21CO006	21CO007	22CO004	22CO006	24CO005	27CO004
hsa-miR-4647	0	0	0.3496	0	0	0.3876	0.5958	0	0	0	0.4559	0	0	0.6611	0.8436	0.5627	0.2107	0.2998	0.4671	0.2265	0.396	0.4722	0.2252	0.2901	0.2657	0	0.1795	0.467	0	0.637	0	0.3514	0.7379	0.7316	0.3437	0	0.8552	0.9924	0.2059	0.7537	0.3031	0	0.4186	0.3049	0	0.3072	0.1771	0	0.2627	0	0.231	0.155	0	0	0.2337	0	0	0	0	0.2496	0.2009	0.2526	0	0	0.5942	0	0.233	0	0.1515	0.635	0	0	0.215	0	0	0.2558	0	0.481	0	0.3735	0.2831	0.3505	0.3044	0.2575	0	0	0.3308	0.1787	0	0.7738	0	0.2523	0.3988	0.2446	0.3278	0.3721	0.7033	0.6046	0	0.2346	0.1941	0	0.2538	0	0.2143
hsa-miR-4649-3p	0.4528	0	0.1262	0.1125	0.3709	0	0	0	0	0.3679	0.1685	0	0.3696	0.187	0.122	0.2129	0.9586	0.2066	0.0363	0.5946	0.507	0.883	0.0791	0.2901	0.49	0	0.6545	0	0.4115	0.5934	0	0.4995	0	0	0	0.3274	0.3444	1.4304	0.2376	0.4429	1.0233	0.7476	0.2382	0.7027	0.3857	0.6357	0.1204	0	0.3022	0.0769	0.4668	0.1793	0.3983	0.6692	0.1216	0.413	0	0.1266	0.3293	0.0881	0.41	0.2526	0.2345	0.169	0.6732	0.4904	0.5533	0.4535	0.3732	1.1361	0.2138	0.1159	0.6538	0.2693	0	0.5768	0	0.6155	0.6246	0.3735	0.4641	0.986	0.645	0.4624	0.3818	0.4704	0.3308	0.2866	0.3954	0.1613	0.2481	0.2903	0.9673	0.1275	0.806	1.4725	0.7033	0.3097	0.2475	0.2346	0.0721	0.1165	0.4696	0.3083	0.3534
hsa-miR-4652-5p	1.0745	0	0.3496	0.3142	0.5828	0.3876	1.2667	0	0	0.7256	0	1.2639	0	0.7349	0	0.5627	0	0.2998	0.8195	0.8877	0	0	0	0	0.49	0.7672	0	0.8193	0	0.637	0	0.3514	0	0.4117	0.3437	0.5106	1.2316	0.4811	0	0	0.1595	1.4764	1.5945	2.0213	0	0	0.3347	0.3515	0.4849	0	0.231	0.155	0	0	0.9102	0.413	1.3483	0	0	0	0	0	0	0	0.3275	0.6847	0	0	0.7349	0.8713	0.2138	0	0.7163	0	0	0	0.5265	0	1.1578	0.3735	0	0	0.5556	1.6552	0.2954	0	0	0	0.9604	1.0459	0	0	0	0.4537	1.1031	0	0	0.7002	0.9529	0.4363	0.2534	0	0	1.4518	0.2143
hsa-miR-4659a-3p	0	0	0.8659	0	0.3207	0	0.1735	0.5927	0	0.2843	0	0.2633	0.3927	0.1151	0	0.5627	0	0	0.5944	0.2265	0.2115	0.1586	0.5916	0	0	0.5538	0.4828	0.2523	0	0.3533	0	0.4995	0.4156	0.9933	0	0.2778	0.6223	0	0.1066	0.1349	0.1595	0.3273	0	0.1605	0	0.3072	0	0.634	0.1373	0	0	0	0.3983	0	0	0.413	0.3308	0.6326	0	0.2496	0.2009	0.2526	0.6827	0	0.5942	0	0	0	0	0.1868	0	0.3231	0.215	0.2693	0.7582	0	0.1976	0	0	0.3735	0	0	0	0	0	0.4704	1.0222	0	0.463	0.2357	0.2272	0	0.5633	0	0.4675	0	0.2743	0	0	0	0.1941	0.3247	0.2538	0.494	0
hsa-miR-4659b-5p	0	0	0.6307	0	0.3207	0	0.1735	0.3265	0	0	0	0.2633	0.3927	0.1151	0	0.5627	0	0	0.4671	0.2265	0.2115	0.1586	0.5916	0	0	0.5538	0.3391	0.2523	0	0.3533	0	0.1864	0.4156	0.9933	0	0.2778	0.6223	0	0.1066	0.1349	0.1595	0.3273	0	0.1605	0	0.3072	0	0.634	0.1373	0	0	0	0.3983	0	0	0.413	0.3308	0.6326	0	0.2496	0.2009	0	0.2033	0	0.5942	0	0	0	0	0.1868	0	0.3231	0	0.2693	0.7582	0	0.1976	0	0	0.1988	0	0	0	0	0	0.4704	0.8264	0	0.463	0.2357	0.2272	0	0.5633	0	0.4675	0	0.1437	0	0	0	0.0677	0.3247	0.2538	0.3855	0
hsa-miR-4661-3p	1.0745	0	0	0	0.1692	0	0.2531	0.3265	0	0	1.0805	0.6786	0.1086	0.2721	0.8436	0	0	0.2998	0	0.511	0.7063	0.1586	0	0	0.49	0.3033	0.3391	0	0	0	0	0.1864	0	0	0.3437	0.1456	0.6223	0.2605	0.5078	0.2582	0.3699	0.3273	0	0.3049	0	0.3072	0	1.409	0	0.2193	0	0	0	0	0	0	0.7174	0.3507	0.3293	0.3598	0	0.1318	0.3814	0	0	0.266	0.233	0	0.2217	0	0	0	0.215	0.1409	0.5469	0.3685	0.1022	0.3378	0	0.1988	0.4063	0	0	0.2575	0	0	0	0	0.25	0	0.1181	0	0.2131	0	0.1732	0	0	0	0.357	0.4363	0.0677	0.1715	0	0.3855	0
hsa-miR-4661-5p	1.6835	1.8902	1.2454	1.1484	2.5896	1.9162	2.2542	1.4741	0	0.2843	2.347	1.1383	2.6773	2.5193	2.0475	0.9665	2.2552	2.0011	1.7747	2.4157	2.5204	1.3278	1.0099	1.8767	1.0079	2.3818	1.7014	1.5417	0.9929	2.4437	0.7478	1.5512	0.4156	2.4915	2.2527	2.3009	2.7933	1.7547	1.3196	1.7023	2.9705	1.3379	1.0072	2.0213	3.14	1.5352	0.8347	2.5086	0.8471	0.9891	1.541	0.7489	0.71	0.9037	0.6112	0.413	1.6737	2.0098	1.7257	1.8276	1.0476	1.4947	1.042	0.8037	2.1087	2.3359	1.2644	1.3441	0.9568	2.5108	1.2854	1.3255	1.3826	1.2229	1.2526	2.7493	1.0712	0.6113	2.2307	1.1256	0.8585	2.76	0.9557	1.7421	1.6064	3.2449	1.1946	1.0391	0.9604	1.4722	0.9546	1.225	2.1188	1.7665	1.9285	2.5128	1.5799	1.8699	1.7396	1.3724	1.8256	2.5032	0.8233	2.4438	0.8486
hsa-miR-4662a-5p	1.0745	1.1395	2.9222	5.0603	2.9944	3.5965	1.7777	3.4803	0.9438	0.7256	0	2.5372	2.812	1.5409	1.0422	0	2.6659	2.0011	3.6479	1.0145	2.6711	1.1122	2.1307	1.978	2.7791	5.7201	0.9466	1.3386	0.7313	1.0773	2.7778	3.3944	0.7379	0.7316	1.7743	2.1365	3.4564	1.5748	2.6361	3.2886	3.4198	2.0199	0	1.1222	2.1531	2.1117	1.8526	1.409	3.1682	2.3045	2.7874	1.896	2.9699	2.1645	2.0585	1.5796	2.4277	1.2485	2.8893	2.6085	2.7392	2.5791	2.5084	2.8506	2.6081	0.8558	2.4743	0.3871	1.5815	2.1997	2.3352	1.4632	1.7702	2.231	2.7573	1.4575	2.7963	2.8999	0.5777	3.0164	3.4273	1.0703	1.1206	1.3581	0.2954	0.8245	0.5998	2.1032	5.147	3.1387	3.3428	1.5414	1.8901	1.5099	2.9563	0	0.3941	2.0975	1.7794	3.0424	2.3314	3.5672	1.8076	2.0582	2.4968
hsa-miR-4662b	1.0745	1.1395	2.9222	5.0176	2.9944	3.5965	1.7228	3.4803	0.9438	0.7256	0	2.4866	2.7795	1.4992	1.0422	0	2.6297	2.0011	3.6331	1.0145	2.6348	1.1122	2.074	1.978	2.7791	5.6679	0.9466	1.3386	0.7313	0.8739	2.6665	3.3753	0.7379	0.7316	1.7743	2.1365	3.346	1.5748	2.6	3.2144	3.4198	2.0199	0	1.1222	2.1531	2.1117	1.8526	1.409	3.1026	2.3045	2.7874	1.8053	2.9404	2.1645	2.0585	1.5796	2.4277	1.2485	2.8385	2.6085	2.7392	2.5791	2.4696	2.8	2.4821	0.8558	2.4743	0.3871	1.5271	2.1997	2.3352	1.4632	1.7702	2.231	2.7073	1.4575	2.7963	2.8999	0.5777	2.907	3.4054	1.0703	0.9557	1.3581	0.2954	0.8245	0.5998	2.0118	5.1158	3.0488	3.2935	1.5414	1.7605	1.5099	2.9324	0	0.3941	2.0975	1.7794	3.0111	2.3036	3.5361	1.8076	2.0582	2.4968
hsa-miR-4664-3p	1.0745	0.3794	0.6307	0.5721	3.5589	2.0294	1.1879	1.3357	0.6922	0.2843	0.8017	0	1.2677	1.8037	1.8672	2.7494	1.6787	0.7596	2.2701	1.6828	2.3521	3.2971	0.42	1.4759	0.2657	0.9531	2.2356	2.2698	0.9929	1.9166	2.0202	1.3316	1.4165	2.7256	1.5275	1.5414	1.0556	2.1257	0.4684	0.7537	2.348	0.5939	0.4186	0	2.4242	1.7539	1.0318	0.634	0.1373	1.5705	1.1476	0.4225	0.8438	0.6604	0.6112	0.996	1.3483	2.3584	1.7257	0.6476	0.5342	0.2526	1.6407	0.9957	1.1854	1.3893	0.233	1.6573	0.7349	1.6833	0.3999	2.3267	1.3826	1.0188	1.1059	0.6618	0.5265	1.7547	1.3089	1.2201	0.8585	1.7969	2.3199	0.6657	2.5289	2.9171	1.4876	0.8409	0.9604	2.2939	0.5124	0.9674	1.0803	0	1.4106	0.6676	1.1741	1.9303	0.6429	0.9128	1.5928	1.5941	0.4696	1.4518	0.4009
hsa-miR-4667-5p	1.6835	0	0.3496	0.3142	0.2215	0.3876	0	1.0115	0.3872	0.9041	0.4559	0	0.3927	0.3209	0	0.5627	0	0	0.3276	0.4223	0.5595	0.3014	0.2252	0.2901	0.2657	0	0.1795	1.0365	0.4115	0.3533	0.594	0.4995	0	0.9933	0.3437	0.8869	0.3444	0.2605	0.2988	0.6673	0.4337	0.3273	0	0.3049	0	0.3072	0.6063	0.3515	0.1373	0.1138	0.231	0.155	0	0.6604	1.2672	0.413	0.3308	0	0	0	0	0	0.2033	0.3202	0.5942	0.266	0.233	1.1577	0.1515	0.3521	0	0	0.4021	0	0.2992	0.2558	0.1976	0.2605	0.798	0	0.2174	0	1.1206	0.8333	0.5404	1.0427	0	0.3377	0.25	0	0.1181	0.4669	0.3988	0.9441	0.3278	0.6676	0.6074	0.8326	0.6429	0.2346	0.3104	0.5896	0	0.494	0.566
hsa-miR-4670-3p	0	0	0.3496	0	0.2719	0	0.4001	0.1725	0	0.2843	0	0.1376	0.3927	0.0587	0.3389	0	0.1092	0	0.1731	0.1177	0	0.0815	0	0	0.139	0	0	0.1317	0.2204	0	0.1176	0.1864	0	0	0	0	0.49	0	0.1066	0.069	0.2331	0	0.4186	0	0	0.1617	0.1771	0	0.2014	0	0.43	0	0.1103	0	0	0.2212	0.1748	0	0.3293	0	0	0.1318	0.2033	0	0	0	0	0.2065	0.1515	0	0.1108	0.3231	0	0.1409	0	0.4731	0.1976	0	0.3176	0.1988	0.1128	0.1858	0.4354	0.1345	0	0.2543	0	0.2604	0	0.5297	0.1181	0.2523	0.2131	0.2446	0.5326	0	0.0736	0	0	0	0.2534	0	0	0.5454	0.2143
hsa-miR-4670-5p	0	0	0.3496	0	0.0586	0	0.4001	0.1725	0	0.2843	0	0.1376	0.5551	0.0587	0.3389	0	0.1092	0	0.1731	0.1177	0	0.0815	0	0	0.139	0	0	0.1317	0.2204	0	0.1176	0.1864	0	0	0	0	0.49	0	0.1066	0.069	0.2331	0	0	0	0	0.1617	0.1771	0	0.2014	0	0.43	0	0.1103	0	0	0.2212	0.1748	0	0.3293	0	0	0.1318	0.2033	0	0	0	0	0.2065	0.1515	0	0.1108	0.3231	0	0.1409	0	0.4731	0.1976	0	0.3176	0.1988	0.1128	0.1858	0.4354	0.1345	0	0.2543	0	0.2604	0.25	0.5297	0	0.2523	0.2131	0.2446	0.2526	0	0.2105	0	0	0	0.2534	0	0	0.4408	0.2143
hsa-miR-4676-3p	0	0	0.6307	0	0.4134	0.6929	0.5335	0.5927	0	0.2843	0.4559	0.2633	1.3586	0	0.6132	0.5627	0.704	1.1077	0.4671	0.2265	0.5595	0.3014	0.42	0	0.2657	0	0.9466	0.2523	0	0.3533	0.2263	0.1864	0.7379	1.2148	0.3437	0.5106	0.3444	0.8412	0.2059	0.7537	0.3031	0	1.0072	0.3049	0.5457	0	0	0.634	0	0.4096	0.6049	0.155	0.9662	0	0.2337	0	0.8262	0	0.3293	0.4622	0	0.6545	0.9319	0	0.3275	0.6847	0.4335	0	0.4137	0.635	0	0	0.4021	0	0	0	0	1.3795	0	0.3735	0.4063	0.6322	0	0.2575	0.2954	1.1086	0.3308	0	0.9604	0.6157	0	0.2523	0.0746	0.2446	0.4675	0.3721	0	0.2094	0.2475	0	0.971	0.3247	0.2538	0.1402	0
hsa-miR-4677-3p	1.0745	1.4878	1.4033	1.9709	2.539	1.7932	2.6417	1.8238	0.3872	0.7256	0.8017	2.0715	1.9612	1.3284	2.46	1.2816	1.7479	1.9153	1.8275	1.1311	1.0741	0.9481	1.8215	2.2809	1.2723	3.4367	4.0559	1.3386	1.8642	0.8739	3.272	1.5512	2.2242	1.4067	0.621	2.3317	1.9878	1.4756	1.7562	1.5171	2.0552	2.1078	2.5143	1.8435	2.0766	2.3316	2.2192	2.6421	2.8261	3.2029	2.3694	2.5826	3.3306	2.068	1.5531	1.5796	1.939	1.2485	2.8893	4.0265	2.197	2.7115	3.1969	2.1633	2.5465	2.0131	2.6458	1.7916	2.484	2.8241	1.9542	2.5899	2.8617	1.61	3.1052	1.8939	2.5473	2.556	1.9836	1.8121	2.844	0.6322	0.7695	1.4641	0.9327	2.492	1.9393	1.9638	1.4344	2.5338	1.8312	1.6331	2.009	1.8428	2.0667	0.6676	0.7033	2.761	2.1943	1.9354	2.0924	2.4707	2.0278	2.3745	1.4655
hsa-miR-4677-5p	0	0	0.8659	0.3142	0.5828	0	0.922	0	0	0.2843	0	0.2633	0.2097	0.501	0.6132	0	0	0.2998	0.3276	0	0	0.1586	0.42	0.5314	0	0.9531	0.7333	0	0	0	0.4218	0.1864	1.0012	0	0	0.2778	0.6223	0.8412	0	0.0234	0.664	0.3273	0.4186	0	0.2985	0.5603	0	0	0.3781	0.7283	0.231	0.4225	0.71	0	0.1216	1.2178	0.5996	0.3507	0	1.3281	0.5342	0.4675	0.5399	0.3202	0	0	0.4335	0	0.2886	0.5005	0.2138	0	0.4021	0.4962	0.7582	0.2558	0.1976	0.3378	0	0.5293	0.2174	0	0	0	0	0	0.3308	0	0	0.9162	0.2272	0	0.2131	0	0.5948	0	0	0.2094	0.9529	0.2346	0.2534	0	0.8233	0.8613	0.4009
hsa-miR-4685-3p	2.1104	1.0375	1.0681	0.4489	1.4185	0	0.4459	0.5927	0	1.9544	0.8017	0.7143	2.5957	0.9538	1.5129	2.8482	1.4487	1.1077	1.245	1.7205	2.1229	2.388	0.519	0.7382	0.3822	0.5538	1.3912	1.1444	0.868	0.7603	0.6729	1.7367	0.8084	1.2148	0.621	0.8016	0.9589	1.8828	1.2745	1.5089	1.4145	1.7188	1.2306	1.339	0.7567	0.501	0.6669	0.913	0.5843	0.3176	1.0899	0.5397	0.756	0.3677	0.4348	1.6574	0.1189	1.2204	0.3293	0.6476	0.0529	0.2526	0.6827	0.5084	0.3275	0.5581	0.7959	0.3871	0.754	1.4107	0.4847	1.4411	1.5661	0.8647	0.8533	1.5076	0.4511	1.3874	0	0.7354	0.7696	1.8251	1.9331	1.9751	1.3085	0.6406	1.4197	0.992	1.3654	0.6569	0.5548	0.2523	1.6056	1.3094	1.1031	1.8177	2.2722	1.1186	0.8062	0.2346	0.6564	1.4682	1.2305	1.1204	1.0665
hsa-miR-4687-5p	0	0.6794	0.8659	0.5721	0.8932	0.3876	0.8725	0.3265	0.3872	1.1123	1.0805	0.4858	0.8336	0.501	0.6132	0	1.0709	0.5479	0.4671	0.4223	1.6829	1.7327	0	0	0.49	0	1.3728	0.9677	0.9929	0.8739	0.7478	1.2504	0.7379	0	0.621	0.8869	0.6223	1.3691	0.4684	1.1218	0.5534	0	0	0.9571	0.7567	0.7755	0.3347	0.3515	0.1373	0.2193	0.6049	0.4225	0.3983	0	0.2337	1.2178	0.8262	0.3507	0	0.4622	0.2009	0	0.6827	0.3202	0.5942	0.6847	0.4335	0.3871	0.1515	1.2523	0.9696	1.4632	0.7163	0.4962	0	0.6618	0.3714	1.369	1.8909	0.6699	0.5733	1.5483	0.5556	1.4641	0.9327	0.8245	0.5998	0.1787	1.0943	0.9162	0.1181	0.4669	0.9673	0.9441	0.7118	1.3051	1.3022	0.5544	0.4587	0	0.3652	0.5896	1.2305	0.3855	0.566
hsa-miR-4688	0	0	0.3496	0.3142	0.4134	0	0.3284	0.3265	0	0.5217	0	0	1.0669	0.5833	0	0.9665	0.2107	0	0.1731	0.2265	0.5595	0.1586	0.42	0.801	0.2657	0	0.4828	0.2523	0	0	0.4218	0.1864	0.4156	0	0.3437	0.2778	0.3444	0	0.2988	0.1349	0.3031	0.3273	0.4186	0	0.2985	0.3072	0	0	0	0	0	0.155	0.2128	0	0.2337	0.413	0	0.3507	0	0	0.2009	0.2526	0.3814	0.3202	0.3275	0	0.233	0.9436	0.1515	0.1868	0.3999	0.3231	0.4021	0.058	0.5469	0.4731	0	0.3378	0	0.5293	0	0.3505	0.3044	0.2575	0.5404	0.4704	0.3308	0.4809	0.463	0.4382	0.1181	0.2523	0	0.2446	0.1732	0.6676	0.6562	0.3922	0	0.2346	0.4689	0.3247	0.2538	0	0.4009
hsa-miR-4697-3p	1.0745	2.4624	0.3496	0.9807	0.2215	1.3455	0.3284	0	0.6922	1.5659	4.5188	0.2633	4.0568	0.1151	0.3389	0.5627	0.5575	0.5479	0.7113	1.0145	2.1616	1.2595	0.7449	0.5314	0.2657	2.3156	1.0425	2.7099	0.9929	0.637	3.1669	3.0305	1.4165	0	1.0538	2.1365	0.3444	2.7525	0.3861	0.2582	0.664	1.0133	0	0.5565	1.2505	0	0.3347	2.2818	0.1373	1.9837	0.6049	1.6576	1.6165	1.9645	1.1577	0	0	1.2485	0.3293	0.4622	0.3772	0.2526	0.8127	2.5778	1.6035	0.4904	1.0368	0.692	0.8278	2.284	1.1876	0.5869	0.851	1.158	1.3858	2.1675	0.6666	3.1562	1.7918	0.3735	0	0	1.1206	2.045	0.2954	1.1086	2.1213	0.6111	1.7094	0.2357	1.0167	0.6537	0.9673	0.2446	0	1.979	0.9579	1.9882	1.7794	0.9128	0.6564	0.8133	0.4696	0.2681	1.4655
hsa-miR-4707-3p	2.7071	0.3794	0.8659	0	1.0556	0	1.0162	1.0115	0	0.7256	1.6914	1.0007	1.5246	0.6611	0	0	1.0709	0	1.1446	0.7486	0.9616	0.1586	0	0.2901	0	0.5538	0.3391	2.2115	1.5755	1.0773	1.13	1.1642	1.4165	0.4117	0.3437	1.4322	0.6223	0.4811	1.0524	1.1218	0.1595	1.0133	0.7427	1.2703	0	0	0.3347	0.634	0	0	0	0	0.3983	0	0.7685	0.413	2.204	0.3507	0.3293	0	0.5342	0	0	0	0	1.0088	0.6096	0	0.4137	0.758	0.2138	1.4632	0	1.0188	0.9425	0.2558	0.9115	0.1788	1.6853	0	0.7229	0	1.6388	0.9834	1.2408	1.5496	0	1.2931	1.2168	0.7738	0	0	1.4601	1.0764	0	2.5853	0.1437	0	0.4587	0.7708	1.1058	0	1.4495	0.9402	0.7142
hsa-miR-4708-3p	0	0.6794	0.8659	0	0.9356	0	0.7129	0.5927	0.3872	0	0.4559	0.7661	0.8336	0.7349	0.1794	0.5627	0.9586	0.4292	1.4098	1.1311	1.4104	0.6067	0.42	0	0.2657	0	0.4598	0.1317	0	0.3533	0.9515	1.1191	0	1.4067	1.3862	0.1456	0.6223	0.6724	0.4071	0.8352	0.5912	0.3273	0.4186	0	0.5457	0.8722	1.3601	0.1865	0.6773	0.3176	0.231	0.5949	0	0	0.2337	0.8708	0.5996	0.186	0.174	0.5579	0.4578	0.9685	0.5399	0	1.1854	1.1471	0.6096	0	0.4137	0	0.3999	1.1732	1.0876	1.1357	0.8533	0.2558	0.2872	1.0113	1.7918	0.5293	0.2174	0.1858	1.245	1.1829	1.1697	2.0964	1.89	0.458	1.5784	0.2174	0.5124	0.2523	0.7109	0.2446	0.6545	0.6676	1.1195	0.7679	0.2475	0.4363	1.2291	0.9133	0.2538	0.6893	0.2143
hsa-miR-4708-5p	0	0	0.1853	0	0.1692	0	0.1735	0	0	0	0	0.4858	0.2097	0.2721	0.1794	0	0.2107	0.1577	0	0	0.2115	0.2317	0.2252	0	0	0	0.2073	0.2523	0	0.637	0.1176	0.0962	0	0	0	0.1456	0	0.2605	0	0	0.0551	0.5939	0	0	0	0.1617	0	0	0	0.1138	0	0.0796	0	0	0	0.2212	0	0	0.174	0.1302	0.1039	0.4675	0.2033	0	0	0	0.4335	0	0.1515	0.3521	0.1108	0.1706	0	0.1409	0.1573	0	0	0.1788	0.6921	0.1988	0	0.1858	0.9263	0.1345	1.0161	0.6583	1.1946	0.1504	0.3604	0.1226	0.1181	0	0.1797	0	0.0892	0	0.1708	0	0.2475	0.122	0.1323	0.1715	0	0	0
hsa-miR-4709-5p	0	0.6794	0.8659	0	0	0	0	0.3265	0	1.063	0	0.2633	0.3927	0	0.3389	0.5627	0.3945	0.2998	0	0	0.7063	0.763	0.7449	0.7382	0.49	0	0.1795	0.2523	0.4115	0.3533	0.7478	0.6338	0	0.4117	0	0.711	0.3444	0.4811	0.2988	0.3719	0.1595	0	0.7427	0.3049	0.5457	0.3072	0.6063	0	0.3781	0.2193	0.7609	0.155	0.2128	0	0.2337	0	0.3308	0	0.3293	0	0	0.8201	0.5399	0.3202	0	0.266	0.6504	0.3871	0.1515	0	0.3999	0.3231	0.215	0.8647	0	0.2558	0	0.481	0	0.5293	0.2174	0	0.3044	1.2437	0.9327	0	0	0.1787	0.463	0.2357	0	0.2523	0.2131	0.2446	0.4675	1.979	1.1056	0.2094	0.2475	0.2346	0	0	0	0.1402	0.566
hsa-miR-4712-3p	0	0	0	0.3142	0.3678	0	0	0	0	0	0.4559	0	0.3927	0.2217	0	0.5627	0.3945	0	0.3276	0.4223	0	0.1586	0	0.2901	0	0	0.7333	0	0.4115	0	0.594	0.3514	0.4156	0	0	0	0	0	0.1066	0.4772	0.1595	0.5939	0	0	0.157	0.3072	0.6063	0.3515	0	0	0.231	0	0	0	0.2337	0	0.3308	0	0.3293	0.2496	0.3772	0.1318	0.2033	0.3202	0	0.266	0.233	0.3871	0	0	0.2138	0.3231	0.215	0	0.2992	0.3685	0	0.1788	0.3176	0.5293	0	0.6322	0.3044	0.2575	0.2954	0	0	0.1787	0.25	0	0.2272	0	0.2131	0	0.3278	0	0.3355	0.2094	0.2475	0	0.3104	0	0	0.1402	0
hsa-miR-4713-5p	2.1104	1.1395	0.6307	1.4348	0.3207	0.3876	1.3414	1.1827	0.9438	0.9041	1.515	0.8486	2.7293	0.6611	1.6409	0.9665	1.5295	2.082	1.7199	1.074	1.8815	1.6813	1.0099	0.9189	0.2657	1.2654	1.759	3.0633	0.7313	2.5501	0.2263	1.4817	2.2242	1.2148	1.7743	0.711	1.0556	2.6194	1.7562	1.6127	1.0371	1.0133	1.747	2.2527	0.5457	0.7755	0.3347	1.9453	0.1373	0.5777	1.6246	1.0149	1.0791	0.6604	0.6112	3.5369	2.1209	2.0098	0	0.8118	0.5342	0	1.5126	0.3202	2.0208	0	1.1551	0.692	0.5289	1.2523	0	1.1732	0.9741	1.4016	2.7671	2.3433	1.0458	1.9272	1.5704	0.6699	0.4063	0	1.6388	2.5572	1.4945	1.7281	1.3485	0.6111	2.1999	2.0683	0.8217	0.2523	1.185	1.0764	1.4448	2.1797	1.3022	0.7002	1.5218	0	0.3652	1.4682	0	1.6049	0.566
hsa-miR-4717-3p	0	0.2021	0.1853	0.1657	0.1692	0	0	0	0.2066	0	0.2459	0	0	0.1151	0.3389	0	0.1092	0	0	0	0.1096	0.4922	0	0.1523	0.139	0	0.1795	0.1317	0	0.5021	0	0	0	0.4117	0.489	0	0	0	0.0543	0.1133	0	0.3273	0	0.1605	0	0.1617	0	0.1865	0.0703	0.1138	0.3004	0	0.3085	0	0.1216	0.2212	0.1748	0	0	0	0	0	0	0	0	0.4194	0.4335	0	0	0.1868	0	0.5869	0.0753	0.1409	0.1573	0.5705	0	0.0922	0.3176	0.1988	0.1128	0.3505	0.3044	0	0.4231	0	0	0.0921	0.1304	0.3405	0.0602	0	0.2131	0.1275	0	0.3721	0	0.1085	0.2475	0	0	0	0.1325	0	0
hsa-miR-4717-5p	0	0.2021	0.1853	0.1657	0.1692	0	0	0	0.2066	0	0.2459	0	0	0.1151	0.3389	0	0.1092	0	0	0	0.1096	0.4922	0	0.1523	0.139	0	0.1795	0.1317	0	0.5021	0	0	0	0.4117	0.489	0	0	0	0.0543	0.1772	0	0.3273	0	0.1605	0	0.1617	0	0.1865	0.1373	0.2193	0.3004	0.155	0.4827	0	0.1216	0.2212	0.1748	0	0	0	0.1039	0	0	0	0	0.4194	0.5243	0	0	0.1868	0	0.5869	0.0753	0.1409	0.1573	0.5705	0	0.1788	0.4535	0.1988	0.1128	0.3505	0.4354	0.2575	0.5404	0	0	0.0921	0.1304	0.3405	0.0602	0	0.2131	0.1275	0	0.5274	0.0736	0.1085	0.2475	0	0.0677	0	0.1325	0	0
hsa-miR-4724-5p	0	0.9277	0.3496	0	0.2215	0	0.1735	0	0	0	0	0.2633	0.955	0.6611	0.3389	0	0.5575	0	0.5944	1.4331	0.2115	0.8585	0.5916	0.5314	0.2657	0	0.3391	0	0	0.637	0.2263	1.2504	0	0	0.3437	0.711	1.3884	0.9924	0.3861	0	0.7667	0	1.0072	0	0.2985	0.3072	0.6063	0	0	0.4096	0.231	0.4225	0.3983	0.3677	0.4348	0	0.8262	0.6326	0.823	0	0	0.6545	0.2033	0.3202	0.3275	0.266	0.4335	0.692	0	0	0.2138	0	0	1.2849	0.7582	0	0	0	0.5777	0.5293	0.2174	0	1.5256	0.8333	0.2954	1.5496	0.3308	0.3377	0	0.6157	0	0.4669	0.2131	0	0	0.3721	0.5047	0.3922	0.8062	0.7708	0.3652	1.0069	0.4696	0.8613	0.4009
hsa-miR-4726-5p	0	0.3794	0.3496	0.3142	0.5828	0	0.7129	0.5927	0.3872	0	0	0	0.6054	0.3209	0.6132	0	0	0	0.4671	0.7486	0.396	0	0.7449	0.2901	0	0.9531	0.4828	0	0.4115	0.5021	0.6729	0.6338	0.1522	0.4117	0.8535	0.8869	0	0.4811	0.5836	0.3719	0.4948	0.3273	0	0	0.9407	0	0	0	0.1373	0.5777	0	0.5397	0.3983	0	0	0.413	0.3308	0	0.3293	0	0	0.3641	0.8127	0	0.3275	0	0.233	0	0.1515	0.1272	0.2138	0.5869	0	0	0	0.2558	0.3714	0.3378	0.3176	0.798	0	0.3505	0	0	0.9327	1.5496	0.5998	0	0.463	0.4382	0.1181	0	0	0	0.5948	0	0.5047	1.0658	0	0	0.1323	0.5896	0	0.4408	0.3106
